id,location,price,area,date_posted,fridge,washer,air_condition,wifi
1181,"Cẩm Lệ, Đà Nẵng",1700000,25,10/23/2021,1,1,1,1
1182,"Liên Chiểu, Đà Nẵng",1500000,18,10/23/2021,0,0,0,0
1183,"Ngũ Hành Sơn, Đà Nẵng",3500000,40,10/23/2021,1,1,1,1
1184,"Sơn Trà, Đà Nẵng",2000000,20,10/23/2021,1,1,1,1
1185,"Hải Châu, Đà Nẵng",3000000,15,10/23/2021,1,1,1,1
1186,"Liên Chiểu, Đà Nẵng",1600000,30,10/23/2021,0,1,0,1
1187,"Hải Châu, Đà Nẵng",2500000,20,10/23/2021,1,1,1,1
1188,"Cẩm Lệ, Đà Nẵng",1000000,19,10/23/2021,0,0,0,1
1189,"Cẩm Lệ, Đà Nẵng",1800000,35,10/23/2021,0,0,0,0
1190,"Thanh Khê, Đà Nẵng",2200000,22,10/23/2021,1,1,1,1
1191,"Liên Chiểu, Đà Nẵng",1400000,25,10/23/2021,0,0,0,0
1192,"Liên Chiểu, Đà Nẵng",1200000,22,10/23/2021,0,0,0,1
1193,"Cẩm Lệ, Đà Nẵng",1500000,20,10/23/2021,0,0,0,0
1194,"Hải Châu, Đà Nẵng",2500000,25,10/23/2021,1,1,1,1
1195,"Liên Chiểu, Đà Nẵng",1500000,25,10/23/2021,0,0,0,0
1196,"Liên Chiểu, Đà Nẵng",1500000,22,10/23/2021,0,0,0,1
1197,"Ngũ Hành Sơn, Đà Nẵng",2000000,20,10/23/2021,1,1,1,1
1198,"Cẩm Lệ, Đà Nẵng",1500000,20,10/23/2021,0,0,0,1
1199,"Liên Chiểu, Đà Nẵng",1300000,19,10/23/2021,0,0,0,0
1200,"Hải Châu, Đà Nẵng",2000000,20,10/23/2021,0,0,1,0
1201,"Thanh Khê, Đà Nẵng",2000000,20,10/23/2021,0,0,0,0
1202,"Thanh Khê, Đà Nẵng",1500000,15,10/23/2021,1,1,1,1
1203,"Cẩm Lệ, Đà Nẵng",1900000,17,10/23/2021,1,1,0,0
1204,"Liên Chiểu, Đà Nẵng",1800000,18,10/23/2021,0,0,0,0
1205,"Liên Chiểu, Đà Nẵng",1500000,25,10/23/2021,0,0,0,0
1206,"Thanh Khê, Đà Nẵng",1400000,15,10/23/2021,0,0,0,0
1207,"Sơn Trà, Đà Nẵng",3300000,24,10/23/2021,1,1,1,1
1208,"Cẩm Lệ, Đà Nẵng",2000000,20,10/23/2021,0,0,0,1
1209,"Ngũ Hành Sơn, Đà Nẵng",1500000,20,10/23/2021,0,0,0,0
1211,"Hải Châu, Đà Nẵng",2200000,22,10/23/2021,0,0,0,0
1212,"Sơn Trà, Đà Nẵng",2000000,20,10/23/2021,1,1,1,1
1213,"Cẩm Lệ, Đà Nẵng",1500000,27,10/23/2021,0,0,0,0
1214,"Sơn Trà, Đà Nẵng",3500000,40,10/23/2021,1,1,1,1
1215,"Ngũ Hành Sơn, Đà Nẵng",1800000,18,10/23/2021,0,0,0,0
1216,"Hải Châu, Đà Nẵng",2500000,25,10/23/2021,0,0,0,1
1217,"Liên Chiểu, Đà Nẵng",1500000,19,10/23/2021,0,0,0,0
1218,"Cẩm Lệ, Đà Nẵng",2700000,27,10/23/2021,0,0,0,1
1219,"Hải Châu, Đà Nẵng",2200000,22,10/23/2021,0,1,0,0
1220,"Hải Châu, Đà Nẵng",2000000,20,10/23/2021,0,0,0,0
1221,"Thanh Khê, Đà Nẵng",2000000,24,10/23/2021,1,1,1,1
1222,"Hải Châu, Đà Nẵng",2000000,19,10/23/2021,0,0,0,0
1223,"Sơn Trà, Đà Nẵng",1500000,30,10/23/2021,0,0,0,0
1225,"Liên Chiểu, Đà Nẵng",1800000,30,10/23/2021,0,0,0,0
1226,"Ngũ Hành Sơn, Đà Nẵng",1500000,20,10/23/2021,1,1,1,1
1228,"Cẩm Lệ, Đà Nẵng",2000000,20,10/23/2021,1,1,1,1
1229,"Ngũ Hành Sơn, Đà Nẵng",2200000,20,10/23/2021,0,0,0,0
1230,"Hải Châu, Đà Nẵng",1800000,18,10/23/2021,0,0,0,0
1231,"Cẩm Lệ, Đà Nẵng",1700000,30,10/23/2021,0,0,0,0
1232,"Hải Châu, Đà Nẵng",1800000,18,10/23/2021,1,1,1,1
1233,"Thanh Khê, Đà Nẵng",2500000,20,10/23/2021,0,0,1,0
1234,"Liên Chiểu, Đà Nẵng",1800000,40,10/23/2021,0,0,0,0
1235,"Liên Chiểu, Đà Nẵng",1100000,16,10/23/2021,1,1,1,1
1236,"Ngũ Hành Sơn, Đà Nẵng",1500000,25,10/23/2021,0,0,0,1
1237,"Ngũ Hành Sơn, Đà Nẵng",2500000,30,10/23/2021,1,1,1,1
1238,"Cẩm Lệ, Đà Nẵng",2000000,20,10/23/2021,0,0,0,0
1239,"Ngũ Hành Sơn, Đà Nẵng",2800000,35,10/23/2021,1,1,1,1
1240,"Liên Chiểu, Đà Nẵng",1600000,24,10/23/2021,0,0,0,1
1242,"Hải Châu, Đà Nẵng",1800000,18,10/23/2021,0,0,0,0
1243,"Ngũ Hành Sơn, Đà Nẵng",2800000,22,10/23/2021,1,1,1,1
1244,"Sơn Trà, Đà Nẵng",2500000,30,10/23/2021,1,1,1,1
1246,"Hải Châu, Đà Nẵng",2500000,20,10/23/2021,0,1,0,0
1247,"Sơn Trà, Đà Nẵng",2000000,20,10/23/2021,1,1,1,1
1248,"Thanh Khê, Đà Nẵng",3000000,25,10/23/2021,0,1,0,0
1249,"Cẩm Lệ, Đà Nẵng",2500000,25,10/23/2021,0,1,0,0
1250,"Ngũ Hành Sơn, Đà Nẵng",3500000,35,10/23/2021,1,1,1,1
1251,"Thanh Khê, Đà Nẵng",1700000,18,10/23/2021,0,0,0,0
1252,"Sơn Trà, Đà Nẵng",2500000,35,10/23/2021,0,0,0,0
1253,"Thanh Khê, Đà Nẵng",1500000,17,10/23/2021,0,0,0,0
1254,"Ngũ Hành Sơn, Đà Nẵng",3000000,30,10/23/2021,1,1,1,0
1255,"Hải Châu, Đà Nẵng",3000000,40,10/23/2021,1,1,1,1
1256,"Cẩm Lệ, Đà Nẵng",2700000,27,10/23/2021,0,0,0,0
1257,"Ngũ Hành Sơn, Đà Nẵng",2500000,25,10/23/2021,1,1,1,1
1258,"Thanh Khê, Đà Nẵng",2000000,20,10/23/2021,1,1,1,1
1259,"Ngũ Hành Sơn, Đà Nẵng",1400000,20,10/23/2021,0,0,0,0
1260,"Ngũ Hành Sơn, Đà Nẵng",2000000,18,10/23/2021,1,1,1,1
1261,"Hải Châu, Đà Nẵng",3500000,35,10/23/2021,0,0,0,0
1262,"Liên Chiểu, Đà Nẵng",1600000,16,10/23/2021,0,0,0,1
1263,"Ngũ Hành Sơn, Đà Nẵng",1600000,20,10/23/2021,0,0,0,1
1264,"Liên Chiểu, Đà Nẵng",1500000,20,10/23/2021,0,0,0,1
1265,"Thanh Khê, Đà Nẵng",2500000,40,10/23/2021,0,0,0,0
1266,"Liên Chiểu, Đà Nẵng",1500000,20,10/23/2021,0,0,0,0
1267,"Liên Chiểu, Đà Nẵng",1500000,20,10/23/2021,0,0,0,0
1268,"Liên Chiểu, Đà Nẵng",1700000,25,10/23/2021,0,0,0,0
1270,"Thanh Khê, Đà Nẵng",2200000,30,10/23/2021,0,0,0,0
1271,"Hải Châu, Đà Nẵng",3500000,30,10/23/2021,1,1,1,1
1272,"Cẩm Lệ, Đà Nẵng",2200000,17,10/23/2021,0,0,0,1
1273,"Ngũ Hành Sơn, Đà Nẵng",1600000,16,10/23/2021,1,1,1,1
1274,"Liên Chiểu, Đà Nẵng",1400000,20,10/23/2021,0,0,0,0
1275,"Sơn Trà, Đà Nẵng",2000000,20,10/23/2021,1,0,0,1
1276,"Liên Chiểu, Đà Nẵng",1500000,25,10/23/2021,0,0,0,0
1277,"Hải Châu, Đà Nẵng",1500000,14,10/23/2021,1,0,1,0
1278,"Ngũ Hành Sơn, Đà Nẵng",1500000,20,10/23/2021,1,1,1,1
1279,"Ngũ Hành Sơn, Đà Nẵng",2800000,28,10/23/2021,1,1,1,1
1280,"Thanh Khê, Đà Nẵng",1500000,20,10/23/2021,0,0,0,0
1281,"Ngũ Hành Sơn, Đà Nẵng",1300000,15,10/23/2021,0,0,0,1
1282,"Hải Châu, Đà Nẵng",1700000,25,10/23/2021,0,0,0,0
1283,"Liên Chiểu, Đà Nẵng",1800000,25,10/23/2021,0,0,0,1
1284,"Ngũ Hành Sơn, Đà Nẵng",1400000,18,10/23/2021,0,0,0,0
1285,"Thanh Khê, Đà Nẵng",1200000,19,10/23/2021,0,0,0,0
1286,"Cẩm Lệ, Đà Nẵng",1500000,20,10/23/2021,0,0,0,0
1287,"Thanh Khê, Đà Nẵng",1500000,17,10/23/2021,0,0,0,0
1288,"Thanh Khê, Đà Nẵng",2500000,25,10/23/2021,0,0,0,0
1289,"Cẩm Lệ, Đà Nẵng",1800000,20,10/23/2021,0,0,0,0
1290,"Liên Chiểu, Đà Nẵng",1100000,24,10/23/2021,0,0,0,1
1291,"Ngũ Hành Sơn, Đà Nẵng",1600000,20,10/23/2021,0,0,0,1
1292,"Thanh Khê, Đà Nẵng",3000000,27,10/23/2021,1,1,1,1
1293,"Sơn Trà, Đà Nẵng",1600000,25,10/23/2021,0,0,0,0
1294,"Ngũ Hành Sơn, Đà Nẵng",2800000,28,10/23/2021,1,1,1,1
1295,"Thanh Khê, Đà Nẵng",1300000,20,10/23/2021,0,0,0,0
1296,"Ngũ Hành Sơn, Đà Nẵng",1300000,19,10/23/2021,0,0,0,0
1297,"Hải Châu, Đà Nẵng",2000000,25,10/23/2021,1,1,1,1
1298,"Hải Châu, Đà Nẵng",3500000,35,10/23/2021,1,1,1,1
1299,"Thanh Khê, Đà Nẵng",1700000,25,10/23/2021,0,0,0,0
1300,"Hải Châu, Đà Nẵng",2500000,25,10/23/2021,0,0,0,0
1301,"Ngũ Hành Sơn, Đà Nẵng",1200000,20,10/23/2021,0,0,0,0
1302,"Thanh Khê, Đà Nẵng",1400000,25,10/23/2021,0,0,0,0
1303,"Hải Châu, Đà Nẵng",1000000,18,10/23/2021,0,0,0,0
1304,"Thanh Khê, Đà Nẵng",2500000,25,10/23/2021,0,0,0,0
1305,"Thanh Khê, Đà Nẵng",1700000,17,10/23/2021,1,1,1,1
1306,"Cẩm Lệ, Đà Nẵng",3000000,50,10/23/2021,1,1,1,1
1307,"Thanh Khê, Đà Nẵng",1500000,18,10/23/2021,1,0,0,0
1308,"Hải Châu, Đà Nẵng",1700000,20,10/23/2021,1,1,1,1
1309,"Thanh Khê, Đà Nẵng",1400000,20,10/23/2021,0,0,0,0
1310,"Ngũ Hành Sơn, Đà Nẵng",1900000,16,10/23/2021,0,0,0,0
1311,"Hải Châu, Đà Nẵng",1300000,20,10/23/2021,0,0,0,0
1312,"Hải Châu, Đà Nẵng",2000000,30,10/23/2021,0,0,0,1
1313,"Hải Châu, Đà Nẵng",2300000,25,10/23/2021,1,1,1,1
1314,"Hải Châu, Đà Nẵng",1500000,20,10/23/2021,1,1,1,1
1315,"Ngũ Hành Sơn, Đà Nẵng",1500000,20,10/23/2021,0,0,0,0
1316,"Liên Chiểu, Đà Nẵng",1200000,18,10/23/2021,0,0,0,0
1317,"Sơn Trà, Đà Nẵng",2000000,20,10/23/2021,1,1,1,1
1318,"Thanh Khê, Đà Nẵng",2500000,25,10/23/2021,0,0,1,0
1319,"Ngũ Hành Sơn, Đà Nẵng",2200000,22,10/23/2021,0,0,0,0
1320,"Ngũ Hành Sơn, Đà Nẵng",2000000,20,10/23/2021,0,0,0,0
1321,"Sơn Trà, Đà Nẵng",2000000,20,10/23/2021,0,0,0,0
1322,"Liên Chiểu, Đà Nẵng",1500000,20,10/23/2021,0,0,0,0
1323,"Liên Chiểu, Đà Nẵng",1100000,18,10/23/2021,0,0,0,1
1324,"Sơn Trà, Đà Nẵng",1000000,20,10/23/2021,1,1,1,1
1325,"Hải Châu, Đà Nẵng",1600000,25,10/23/2021,0,0,0,0
1326,"Hải Châu, Đà Nẵng",3000000,30,10/23/2021,0,0,0,0
1327,"Cẩm Lệ, Đà Nẵng",1500000,20,10/23/2021,0,0,0,0
1328,"Hải Châu, Đà Nẵng",2300000,23,10/23/2021,0,0,0,0
1329,"Hải Châu, Đà Nẵng",1800000,15,10/23/2021,0,0,0,0
1330,"Ngũ Hành Sơn, Đà Nẵng",1600000,20,10/23/2021,0,0,0,1
1331,"Ngũ Hành Sơn, Đà Nẵng",1300000,20,10/23/2021,0,0,0,1
1332,"Ngũ Hành Sơn, Đà Nẵng",1500000,19,10/23/2021,0,0,0,0
1333,"Ngũ Hành Sơn, Đà Nẵng",1500000,15,10/23/2021,0,0,0,0
1334,"Ngũ Hành Sơn, Đà Nẵng",2500000,20,10/23/2021,1,1,1,1
1335,"Sơn Trà, Đà Nẵng",1000000,18,10/23/2021,0,0,0,1
1336,"Hòa Vang, Đà Nẵng",6000000,17,10/23/2021,0,0,0,0
1338,"Thanh Khê, Đà Nẵng",2000000,20,10/23/2021,1,1,0,0
1339,"Cẩm Lệ, Đà Nẵng",1800000,20,10/23/2021,1,1,1,1
1340,"Thanh Khê, Đà Nẵng",2000000,20,10/23/2021,0,0,0,1
1341,"Sơn Trà, Đà Nẵng",2000000,20,10/23/2021,0,0,0,0
1342,"Liên Chiểu, Đà Nẵng",1200000,17,10/23/2021,0,0,0,1
1343,"Liên Chiểu, Đà Nẵng",1800000,20,10/23/2021,0,0,0,1
1344,"Thanh Khê, Đà Nẵng",2000000,20,10/23/2021,0,0,0,0
1345,"Sơn Trà, Đà Nẵng",3000000,27,10/23/2021,1,1,1,1
1346,"Thanh Khê, Đà Nẵng",2000000,15,10/23/2021,0,0,0,1
1347,"Liên Chiểu, Đà Nẵng",2000000,20,10/23/2021,0,0,0,0
1348,"Hải Châu, Đà Nẵng",2600000,20,10/23/2021,0,0,0,0
1349,"Sơn Trà, Đà Nẵng",2000000,20,10/23/2021,1,1,1,1
1350,"Thanh Khê, Đà Nẵng",2000000,20,10/23/2021,1,1,1,1
1351,"Liên Chiểu, Đà Nẵng",1000000,20,10/23/2021,0,0,0,1
1352,"Hải Châu, Đà Nẵng",1200000,16,10/23/2021,0,0,0,0
1353,"Ngũ Hành Sơn, Đà Nẵng",1500000,40,10/23/2021,0,0,0,0
1354,"Hải Châu, Đà Nẵng",2100000,21,10/23/2021,0,0,0,1
1355,"Liên Chiểu, Đà Nẵng",2000000,25,10/23/2021,1,1,1,1
1356,"Hòa Vang, Đà Nẵng",1500000,20,10/23/2021,0,0,0,1
1357,"Hải Châu, Đà Nẵng",3000000,26,10/23/2021,1,1,1,1
1358,"Hải Châu, Đà Nẵng",1600000,16,10/23/2021,0,0,0,1
1359,"Hải Châu, Đà Nẵng",3200000,28,10/23/2021,0,1,0,0
1360,"Cẩm Lệ, Đà Nẵng",1000000,18,10/23/2021,0,0,0,0
1361,"Thanh Khê, Đà Nẵng",2200000,22,10/23/2021,0,0,0,0
1362,"Sơn Trà, Đà Nẵng",3000000,28,10/23/2021,1,1,1,1
1363,"Cẩm Lệ, Đà Nẵng",1500000,25,10/23/2021,0,0,0,0
1364,"Hải Châu, Đà Nẵng",2000000,22,10/23/2021,0,0,0,0
1365,"Cẩm Lệ, Đà Nẵng",1600000,20,10/23/2021,0,0,0,1
1366,"Thanh Khê, Đà Nẵng",3300000,25,10/23/2021,1,1,1,1
1367,"Hải Châu, Đà Nẵng",1600000,10,10/23/2021,1,1,1,1
1368,"Hải Châu, Đà Nẵng",1600000,20,10/23/2021,0,0,0,1
1369,"Cẩm Lệ, Đà Nẵng",1700000,17,10/23/2021,0,0,0,1
1370,"Ngũ Hành Sơn, Đà Nẵng",1500000,22,10/23/2021,0,0,0,0
1371,"Hải Châu, Đà Nẵng",1500000,15,10/23/2021,0,0,0,0
1372,"Hải Châu, Đà Nẵng",1300000,30,10/23/2021,1,1,1,1
1373,"Hải Châu, Đà Nẵng",2000000,25,10/23/2021,0,0,0,0
1374,"Cẩm Lệ, Đà Nẵng",2200000,22,10/23/2021,0,0,0,0
1375,"Ngũ Hành Sơn, Đà Nẵng",3500000,26,10/23/2021,1,1,1,1
1376,"Liên Chiểu, Đà Nẵng",1300000,18,10/23/2021,0,0,0,1
1377,"Sơn Trà, Đà Nẵng",3000000,25,10/23/2021,1,1,1,1
1378,"Ngũ Hành Sơn, Đà Nẵng",1700000,25,10/23/2021,0,0,0,0
1379,"Liên Chiểu, Đà Nẵng",1800000,25,10/23/2021,0,0,0,0
1380,"Liên Chiểu, Đà Nẵng",1400000,25,10/23/2021,0,0,0,0
1381,"Hải Châu, Đà Nẵng",1300000,25,10/23/2021,1,1,1,1
1382,"Hải Châu, Đà Nẵng",2000000,25,10/23/2021,0,0,0,0
1383,"Ngũ Hành Sơn, Đà Nẵng",2300000,25,10/23/2021,0,0,0,0
1384,"Hải Châu, Đà Nẵng",1700000,28,10/23/2021,1,1,1,1
1385,"Hải Châu, Đà Nẵng",3000000,35,10/23/2021,0,0,1,1
1386,"Hòa Vang, Đà Nẵng",1800000,18,10/21/2025,1,1,1,1
1387,"Cẩm Lệ, Đà Nẵng",6900000,50,8/28/2025,1,1,1,1
1388,"Hải Châu, Đà Nẵng",5000000,35,8/28/2025,1,1,1,1
1389,"Hải Châu, Đà Nẵng",2500000,23,6/28/2025,0,0,0,1
1390,"Hải Châu, Đà Nẵng",1000000,20,6/28/2025,0,0,0,0
1391,"Sơn Trà, Đà Nẵng",3000000,5,6/28/2025,1,1,1,1
1392,"Hải Châu, Đà Nẵng",1900000,20,6/28/2025,0,0,0,0
1393,"Ngũ Hành Sơn, Đà Nẵng",1500000,16,5/28/2025,0,0,0,0
1394,"Cẩm Lệ, Đà Nẵng",2500000,18,5/28/2025,1,1,1,1
1395,"Hải Châu, Đà Nẵng",1900000,20,2/28/2025,0,0,0,0
1396,"Hải Châu, Đà Nẵng",1900000,20,2/28/2025,0,0,0,0
1397,"Ngũ Hành Sơn, Đà Nẵng",2500000,20,2/28/2025,0,0,0,0
1398,"Ngũ Hành Sơn, Đà Nẵng",4700000,32,12/28/2024,1,1,1,1
1399,"Sơn Trà, Đà Nẵng",3000000,30,10/28/2024,0,1,1,0
1400,"Liên Chiểu, Đà Nẵng",2500000,40,10/28/2024,0,0,0,0
1401,"Thanh Khê, Đà Nẵng",1000000,12,10/28/2024,0,0,0,0
1402,"Hải Châu, Đà Nẵng",2300000,20,10/28/2024,0,0,0,0
1403,"Hải Châu, Đà Nẵng",1500000,12,10/28/2024,0,0,0,0
1404,"Thanh Khê, Đà Nẵng",1500000,12,10/28/2024,0,0,0,0
1405,"Thanh Khê, Đà Nẵng",2200000,20,10/28/2024,0,0,0,0
1406,"Liên Chiểu, Đà Nẵng",2900000,355,10/28/2024,0,0,0,0
1407,"Ngũ Hành Sơn, Đà Nẵng",3000000,32,10/28/2024,0,0,0,0
1408,"Thanh Khê, Đà Nẵng",2000000,25,10/28/2024,0,0,1,1
1409,"Hải Châu, Đà Nẵng",2500000,35,10/28/2024,0,0,0,1
1410,"Liên Chiểu, Đà Nẵng",2900000,35,10/28/2023,0,0,0,0
1411,"Sơn Trà, Đà Nẵng",2800000,25,10/28/2023,1,1,1,1
1412,"Ngũ Hành Sơn, Đà Nẵng",3000000,25,10/28/2023,0,0,0,0
1413,"Liên Chiểu, Đà Nẵng",2000000,35,10/28/2023,0,0,0,0
1414,"Thanh Khê, Đà Nẵng",2000000,25,10/28/2023,0,0,1,1
1415,"Thanh Khê, Đà Nẵng",1400000,15,10/28/2023,0,0,0,0
1416,"Liên Chiểu, Đà Nẵng",1000000,16,10/28/2023,0,0,0,0
1418,"Sơn Trà, Đà Nẵng",3700000,20,10/28/2023,1,1,1,1
1419,"Liên Chiểu, Đà Nẵng",1800000,35,10/28/2023,0,0,0,0
1420,"Thanh Khê, Đà Nẵng",1500000,20,10/28/2023,0,0,0,0
1421,"Sơn Trà, Đà Nẵng",2300000,25,10/28/2023,0,0,1,0
1422,"Sơn Trà, Đà Nẵng",4000000,65,10/28/2023,0,0,0,0
1423,"Liên Chiểu, Đà Nẵng",1800000,35,10/28/2023,0,0,0,0
1424,"Ngũ Hành Sơn, Đà Nẵng",2500000,35,10/28/2023,0,0,0,0
1425,"Hải Châu, Đà Nẵng",2000000,35,10/28/2023,0,0,0,0
1426,"Thanh Khê, Đà Nẵng",1700000,20,10/28/2023,0,0,0,0
1427,"Hải Châu, Đà Nẵng",2200000,18,10/28/2023,0,0,0,0
1428,"Liên Chiểu, Đà Nẵng",2500000,40,10/28/2023,0,0,0,0
1429,"Ngũ Hành Sơn, Đà Nẵng",3000000,100,10/28/2023,0,0,0,0
1430,"Liên Chiểu, Đà Nẵng",1200000,25,10/28/2023,0,0,0,0
1431,"Hải Châu, Đà Nẵng",2500000,30,10/28/2023,0,0,0,0
1432,"Hải Châu, Đà Nẵng",3000000,30,10/28/2023,0,0,0,0
1433,"Hải Châu, Đà Nẵng",1700000,13,10/28/2023,0,0,0,0
1434,"Ngũ Hành Sơn, Đà Nẵng",1500000,20,10/28/2023,0,0,0,0
1435,"Cẩm Lệ, Đà Nẵng",3500000,25,10/28/2022,1,1,1,1
1436,"Ngũ Hành Sơn, Đà Nẵng",2000000,12,10/28/2022,0,0,0,1
1441,"Hải Châu, Đà Nẵng",6000000,41,10/28/2022,1,1,1,1
1454,"Liên Chiểu, Đà Nẵng",1700000,30,10/28/2022,0,0,0,0
1455,"Hải Châu, Đà Nẵng",3500000,30,10/28/2022,1,1,0,0
1456,"Cẩm Lệ, Đà Nẵng",2000000,15,10/28/2022,0,1,0,0
1457,"Liên Chiểu, Đà Nẵng",1800000,25,10/28/2022,0,1,0,0
1458,"Cẩm Lệ, Đà Nẵng",3000000,40,10/28/2022,1,1,1,1
1459,"Cẩm Lệ, Đà Nẵng",3000000,40,10/28/2022,0,1,0,0
1460,"Thanh Khê, Đà Nẵng",2200000,35,10/28/2022,0,0,0,0
1461,"Cẩm Lệ, Đà Nẵng",1200000,20,10/28/2022,0,0,0,0
1462,"Ngũ Hành Sơn, Đà Nẵng",1000000,15,10/28/2022,0,0,0,1
1463,"Liên Chiểu, Đà Nẵng",1400000,20,10/28/2022,0,0,0,0
1464,"Ngũ Hành Sơn, Đà Nẵng",3000000,25,10/28/2022,1,1,1,1
1465,"Thanh Khê, Đà Nẵng",1500000,15,10/28/2022,1,1,1,1
1466,"Cẩm Lệ, Đà Nẵng",1600000,20,10/28/2022,0,0,0,0
1467,"Hải Châu, Đà Nẵng",1500000,20,10/28/2022,0,0,0,1
1468,"Ngũ Hành Sơn, Đà Nẵng",2500000,30,10/28/2022,0,0,0,0
1469,"Cẩm Lệ, Đà Nẵng",2000000,20,10/28/2022,0,0,0,0
1470,"Cẩm Lệ, Đà Nẵng",1600000,16,10/28/2022,1,1,1,1
1471,"Ngũ Hành Sơn, Đà Nẵng",3000000,30,10/28/2022,1,1,1,1
1472,"Hải Châu, Đà Nẵng",1800000,18,10/28/2022,0,0,0,0
1473,"Hải Châu, Đà Nẵng",2300000,20,10/28/2022,0,0,0,0
1474,"Thanh Khê, Đà Nẵng",1000000,16,10/28/2022,0,0,0,0
1475,"Hải Châu, Đà Nẵng",3000000,30,10/28/2022,0,1,0,0
1476,"Thanh Khê, Đà Nẵng",1200000,16,10/28/2022,0,0,0,0
1477,"Ngũ Hành Sơn, Đà Nẵng",2500000,30,10/28/2022,1,1,1,1
1478,"Hải Châu, Đà Nẵng",2500000,25,10/28/2022,1,1,1,1
1479,"Thanh Khê, Đà Nẵng",1400000,15,10/28/2021,0,0,0,0
1480,"Sơn Trà, Đà Nẵng",3700000,40,10/28/2021,1,1,1,1
1481,"Cẩm Lệ, Đà Nẵng",2200000,20,10/28/2021,0,1,1,1
1482,"Liên Chiểu, Đà Nẵng",1900000,35,10/28/2021,0,0,0,0
1483,"Sơn Trà, Đà Nẵng",4000000,24,10/28/2021,1,1,1,1
1484,"Sơn Trà, Đà Nẵng",1800000,20,10/28/2021,0,0,0,0
1485,"Ngũ Hành Sơn, Đà Nẵng",3200000,24,10/28/2021,1,1,1,1
1486,"Cẩm Lệ, Đà Nẵng",4000000,35,10/28/2021,1,1,1,1
1487,"Hải Châu, Đà Nẵng",2500000,25,10/28/2021,1,1,1,1
1488,"Hải Châu, Đà Nẵng",1500000,25,10/28/2021,1,1,1,1
1489,"Hải Châu, Đà Nẵng",1500000,18,10/28/2021,0,0,0,0
1491,"Sơn Trà, Đà Nẵng",5000000,45,10/28/2021,1,1,1,1
1492,"Cẩm Lệ, Đà Nẵng",2000000,17,10/28/2021,0,0,0,1
1493,"Liên Chiểu, Đà Nẵng",1500000,20,10/28/2021,0,0,0,0
1494,"Hải Châu, Đà Nẵng",1500000,20,10/28/2021,0,0,0,0
1495,"Hải Châu, Đà Nẵng",1200000,19,10/28/2021,0,0,0,0
1496,"Cẩm Lệ, Đà Nẵng",2200000,22,10/28/2021,0,0,0,1
1497,"Ngũ Hành Sơn, Đà Nẵng",2300000,23,10/28/2021,1,1,1,1
1498,"Cẩm Lệ, Đà Nẵng",2000000,20,10/28/2021,0,0,0,0
1499,"Hải Châu, Đà Nẵng",1400000,24,10/28/2021,1,1,1,1
1500,"Ngũ Hành Sơn, Đà Nẵng",1500000,15,10/28/2021,1,1,1,1
1501,"Sơn Trà, Đà Nẵng",2000000,20,10/28/2021,1,1,1,1
1502,"Hải Châu, Đà Nẵng",1800000,18,10/28/2021,1,0,0,0
1503,"Hải Châu, Đà Nẵng",1600000,25,10/28/2021,0,0,0,0
1504,"Hải Châu, Đà Nẵng",4000000,27,10/28/2021,0,0,0,0
1505,"Ngũ Hành Sơn, Đà Nẵng",2000000,25,10/28/2021,0,0,0,0
1506,"Ngũ Hành Sơn, Đà Nẵng",1600000,17,10/28/2021,1,1,1,1
1507,"Cẩm Lệ, Đà Nẵng",1500000,23,10/28/2021,0,0,0,0
1508,"Sơn Trà, Đà Nẵng",1400000,18,10/28/2021,0,0,0,1
1509,"Liên Chiểu, Đà Nẵng",1700000,17,10/28/2021,0,0,0,0
1511,"Ngũ Hành Sơn, Đà Nẵng",3800000,28,10/28/2021,1,1,1,1
1512,"Hải Châu, Đà Nẵng",2500000,25,10/28/2021,1,1,1,1
1513,"Hải Châu, Đà Nẵng",1000000,17,10/28/2021,0,0,0,0
1514,"Thanh Khê, Đà Nẵng",1800000,20,10/28/2021,0,0,0,0
1515,"Cẩm Lệ, Đà Nẵng",1500000,20,10/28/2021,1,1,0,0
1516,"Ngũ Hành Sơn, Đà Nẵng",3300000,30,10/28/2021,1,1,1,1
1517,"Cẩm Lệ, Đà Nẵng",2000000,40,10/28/2021,0,0,0,0
1518,"Cẩm Lệ, Đà Nẵng",1700000,25,10/28/2021,1,1,1,1
1519,"Liên Chiểu, Đà Nẵng",1500000,18,10/28/2021,0,0,0,0
1520,"Ngũ Hành Sơn, Đà Nẵng",3500000,40,10/28/2021,1,1,1,1
1521,"Sơn Trà, Đà Nẵng",2000000,20,10/28/2021,1,1,1,1
1522,"Hải Châu, Đà Nẵng",3000000,15,10/28/2021,1,1,1,1
1523,"Liên Chiểu, Đà Nẵng",1600000,30,10/28/2021,0,1,0,1
1524,"Hải Châu, Đà Nẵng",2500000,20,10/28/2021,1,1,1,1
1525,"Cẩm Lệ, Đà Nẵng",1000000,19,10/28/2021,0,0,0,1
1526,"Cẩm Lệ, Đà Nẵng",1800000,35,10/28/2021,0,0,0,0
1527,"Thanh Khê, Đà Nẵng",2200000,22,10/28/2021,1,1,1,1
1528,"Liên Chiểu, Đà Nẵng",1400000,25,10/28/2021,0,0,0,0
1529,"Liên Chiểu, Đà Nẵng",1200000,22,10/28/2021,0,0,0,1
